mID,Date,RoomNumber,cID,ClassName,StartHour,EndHour,MeetingDurationMinutes,Year,Month
1995,2020-12-07 08:00:00,478,11,A14,8,9,41,2020,12
1996,2020-12-07 09:00:00,348,42,A14,9,10,41,2020,12
1997,2020-12-07 07:00:00,361,45,B17,7,8,41,2020,12
1998,2020-12-07 08:00:00,781,1,B17,8,9,41,2020,12
1999,2020-12-07 07:00:00,687,48,B14,7,8,41,2020,12
2000,2020-12-07 09:00:00,256,11,B14,9,10,41,2020,12
2001,2020-12-07 10:00:00,361,10,B14,10,11,41,2020,12
2002,2020-12-07 07:00:00,769,8,C16,7,8,41,2020,12
2003,2020-12-07 08:00:00,348,19,C16,8,9,41,2020,12
2004,2020-12-07 09:00:00,769,52,C16,9,10,41,2020,12
2005,2020-12-07 10:00:00,779,18,C16,10,11,41,2020,12
2006,2020-12-07 11:00:00,361,4,C16,11,12,41,2020,12
2007,2020-12-07 12:00:00,256,14,C16,12,13,41,2020,12
2008,2020-12-07 13:00:00,687,16,C16,13,14,41,2020,12
2009,2020-12-07 10:00:00,256,3,C15,10,11,41,2020,12
2010,2020-12-07 11:00:00,348,15,C15,11,12,41,2020,12
2011,2020-12-07 13:00:00,256,2,C15,13,14,41,2020,12
2012,2020-12-07 14:00:00,361,53,C15,14,15,41,2020,12
2013,2020-12-07 07:00:00,779,54,C14,7,8,41,2020,12
2014,2020-12-07 11:00:00,687,11,C14,11,12,41,2020,12
2015,2020-12-07 15:00:00,779,10,C14,15,16,41,2020,12
2016,2020-12-08 07:00:00,361,9,A18,7,8,41,2020,12
2017,2020-12-08 08:00:00,947,17,A18,8,9,41,2020,12
2018,2020-12-08 09:00:00,781,5,A18,9,10,41,2020,12
2019,2020-12-08 10:00:00,478,38,A18,10,11,41,2020,12
2020,2020-12-08 07:00:00,843,1,A17,7,8,41,2020,12
2021,2020-12-08 08:00:00,348,39,A17,8,9,41,2020,12
2022,2020-12-08 07:00:00,256,3,A15,7,8,41,2020,12
2023,2020-12-08 08:00:00,361,2,A15,8,9,41,2020,12
2024,2020-12-08 09:00:00,947,15,A15,9,10,41,2020,12
2025,2020-12-08 10:00:00,687,41,A15,10,11,41,2020,12
2026,2020-12-08 07:00:00,779,10,A14,7,8,41,2020,12
2027,2020-12-08 08:00:00,687,11,A14,8,9,41,2020,12
2028,2020-12-08 09:00:00,361,42,A14,9,10,41,2020,12
2029,2020-12-08 07:00:00,478,45,B17,7,8,41,2020,12
2030,2020-12-08 08:00:00,256,1,B17,8,9,41,2020,12
2031,2020-12-08 07:00:00,781,48,B14,7,8,41,2020,12
2032,2020-12-08 09:00:00,348,11,B14,9,10,41,2020,12
2033,2020-12-08 10:00:00,843,10,B14,10,11,41,2020,12
2034,2020-12-08 07:00:00,947,8,C16,7,8,41,2020,12
2035,2020-12-08 08:00:00,769,19,C16,8,9,41,2020,12
2036,2020-12-08 09:00:00,769,52,C16,9,10,41,2020,12
2037,2020-12-08 10:00:00,947,18,C16,10,11,41,2020,12
2038,2020-12-08 11:00:00,947,4,C16,11,12,41,2020,12
2039,2020-12-08 12:00:00,781,14,C16,12,13,41,2020,12
2040,2020-12-08 13:00:00,947,16,C16,13,14,41,2020,12
2041,2020-12-08 10:00:00,256,3,C15,10,11,41,2020,12
2042,2020-12-08 11:00:00,769,15,C15,11,12,41,2020,12
2043,2020-12-08 13:00:00,781,2,C15,13,14,41,2020,12
2044,2020-12-08 14:00:00,779,53,C15,14,15,41,2020,12
2045,2020-12-08 07:00:00,687,54,C14,7,8,41,2020,12
2046,2020-12-08 11:00:00,361,11,C14,11,12,41,2020,12
2047,2020-12-08 15:00:00,478,10,C14,15,16,41,2020,12
2048,2020-12-09 07:00:00,361,9,A18,7,8,41,2020,12
2049,2020-12-09 08:00:00,947,17,A18,8,9,41,2020,12
2050,2020-12-09 09:00:00,687,5,A18,9,10,41,2020,12
2051,2020-12-09 10:00:00,687,38,A18,10,11,41,2020,12
2052,2020-12-09 07:00:00,348,1,A17,7,8,41,2020,12
2053,2020-12-09 08:00:00,478,39,A17,8,9,41,2020,12
2054,2020-12-09 07:00:00,781,3,A15,7,8,41,2020,12
2055,2020-12-09 08:00:00,361,2,A15,8,9,41,2020,12
2056,2020-12-09 09:00:00,947,15,A15,9,10,41,2020,12
2057,2020-12-09 10:00:00,769,41,A15,10,11,41,2020,12
2058,2020-12-09 07:00:00,687,10,A14,7,8,41,2020,12
2059,2020-12-09 08:00:00,348,11,A14,8,9,41,2020,12
2060,2020-12-09 09:00:00,256,42,A14,9,10,41,2020,12
2061,2020-12-09 07:00:00,779,45,B17,7,8,41,2020,12
2062,2020-12-09 08:00:00,769,1,B17,8,9,41,2020,12
2063,2020-12-09 07:00:00,256,48,B14,7,8,41,2020,12
2064,2020-12-09 09:00:00,769,11,B14,9,10,41,2020,12
2065,2020-12-09 10:00:00,779,10,B14,10,11,41,2020,12
2066,2020-12-09 07:00:00,769,8,C16,7,8,41,2020,12
2067,2020-12-09 08:00:00,781,19,C16,8,9,41,2020,12
2068,2020-12-09 09:00:00,348,52,C16,9,10,41,2020,12
2069,2020-12-09 10:00:00,256,18,C16,10,11,41,2020,12
2070,2020-12-09 11:00:00,947,4,C16,11,12,41,2020,12
2071,2020-12-09 12:00:00,781,14,C16,12,13,41,2020,12
2072,2020-12-09 13:00:00,843,16,C16,13,14,41,2020,12
2073,2020-12-09 10:00:00,843,3,C15,10,11,41,2020,12
2074,2020-12-09 11:00:00,843,15,C15,11,12,41,2020,12
2075,2020-12-09 13:00:00,687,2,C15,13,14,41,2020,12
2076,2020-12-09 14:00:00,687,53,C15,14,15,41,2020,12
2077,2020-12-09 07:00:00,478,54,C14,7,8,41,2020,12
2078,2020-12-09 11:00:00,779,11,C14,11,12,41,2020,12
2079,2020-12-09 15:00:00,687,10,C14,15,16,41,2020,12
2080,2020-12-10 07:00:00,843,9,A18,7,8,41,2020,12
2081,2020-12-10 08:00:00,361,17,A18,8,9,41,2020,12
2082,2020-12-10 09:00:00,947,5,A18,9,10,41,2020,12
2083,2020-12-10 10:00:00,769,38,A18,10,11,41,2020,12
2084,2020-12-10 07:00:00,779,1,A17,7,8,41,2020,12
2085,2020-12-10 08:00:00,348,39,A17,8,9,41,2020,12
2086,2020-12-10 07:00:00,687,3,A15,7,8,41,2020,12
2087,2020-12-10 08:00:00,769,2,A15,8,9,41,2020,12
2088,2020-12-10 09:00:00,779,15,A15,9,10,41,2020,12
2089,2020-12-10 10:00:00,478,41,A15,10,11,41,2020,12
2090,2020-12-10 07:00:00,947,10,A14,7,8,41,2020,12
2091,2020-12-10 08:00:00,947,11,A14,8,9,41,2020,12
2092,2020-12-10 09:00:00,361,42,A14,9,10,41,2020,12
2093,2020-12-10 07:00:00,361,45,B17,7,8,41,2020,12
2094,2020-12-10 08:00:00,256,1,B17,8,9,41,2020,12
2095,2020-12-10 07:00:00,478,48,B14,7,8,41,2020,12
2096,2020-12-10 09:00:00,478,11,B14,9,10,41,2020,12
2097,2020-12-10 10:00:00,361,10,B14,10,11,41,2020,12
2098,2020-12-10 07:00:00,348,8,C16,7,8,41,2020,12
2099,2020-12-10 08:00:00,478,19,C16,8,9,41,2020,12
2100,2020-12-10 09:00:00,687,52,C16,9,10,41,2020,12
2101,2020-12-10 10:00:00,348,18,C16,10,11,41,2020,12
2102,2020-12-10 11:00:00,361,4,C16,11,12,41,2020,12
2103,2020-12-10 12:00:00,843,14,C16,12,13,41,2020,12
2104,2020-12-10 13:00:00,947,16,C16,13,14,41,2020,12
2105,2020-12-10 10:00:00,779,3,C15,10,11,41,2020,12
2106,2020-12-10 11:00:00,947,15,C15,11,12,41,2020,12
2107,2020-12-10 13:00:00,781,2,C15,13,14,41,2020,12
2108,2020-12-10 14:00:00,687,53,C15,14,15,41,2020,12
2109,2020-12-10 07:00:00,769,54,C14,7,8,41,2020,12
2110,2020-12-10 11:00:00,478,11,C14,11,12,41,2020,12
2111,2020-12-10 15:00:00,947,10,C14,15,16,41,2020,12
2112,2020-12-11 07:00:00,769,9,A18,7,8,41,2020,12
2113,2020-12-11 08:00:00,781,17,A18,8,9,41,2020,12
2114,2020-12-11 09:00:00,361,5,A18,9,10,41,2020,12
2115,2020-12-11 10:00:00,843,38,A18,10,11,41,2020,12
2116,2020-12-11 07:00:00,843,1,A17,7,8,41,2020,12
2117,2020-12-11 08:00:00,361,39,A17,8,9,41,2020,12
2118,2020-12-11 07:00:00,361,3,A15,7,8,41,2020,12
2119,2020-12-11 08:00:00,256,2,A15,8,9,41,2020,12
2120,2020-12-11 09:00:00,947,15,A15,9,10,41,2020,12
2121,2020-12-11 10:00:00,687,41,A15,10,11,41,2020,12
2122,2020-12-11 07:00:00,781,10,A14,7,8,41,2020,12
2123,2020-12-11 08:00:00,843,11,A14,8,9,41,2020,12
2124,2020-12-11 09:00:00,478,42,A14,9,10,41,2020,12
2125,2020-12-11 07:00:00,947,45,B17,7,8,41,2020,12
2126,2020-12-11 08:00:00,947,1,B17,8,9,41,2020,12
2127,2020-12-11 07:00:00,687,48,B14,7,8,41,2020,12
2128,2020-12-11 09:00:00,256,11,B14,9,10,41,2020,12
2129,2020-12-11 10:00:00,478,10,B14,10,11,41,2020,12
2130,2020-12-11 07:00:00,256,8,C16,7,8,41,2020,12
2131,2020-12-11 08:00:00,348,19,C16,8,9,41,2020,12
2132,2020-12-11 09:00:00,779,52,C16,9,10,41,2020,12
2133,2020-12-11 10:00:00,781,18,C16,10,11,41,2020,12
2134,2020-12-11 11:00:00,843,4,C16,11,12,41,2020,12
2135,2020-12-11 12:00:00,769,14,C16,12,13,41,2020,12
2136,2020-12-11 13:00:00,256,16,C16,13,14,41,2020,12
2137,2020-12-11 10:00:00,947,3,C15,10,11,41,2020,12
2138,2020-12-11 11:00:00,781,15,C15,11,12,41,2020,12
2139,2020-12-11 13:00:00,478,2,C15,13,14,41,2020,12
2140,2020-12-11 14:00:00,769,53,C15,14,15,41,2020,12
2141,2020-12-11 07:00:00,779,54,C14,7,8,41,2020,12
2142,2020-12-11 11:00:00,769,11,C14,11,12,41,2020,12
2143,2020-12-11 15:00:00,843,10,C14,15,16,41,2020,12
2144,2020-12-14 07:00:00,779,9,A18,7,8,41,2020,12
2145,2020-12-14 08:00:00,256,17,A18,8,9,41,2020,12
2146,2020-12-14 09:00:00,843,5,A18,9,10,41,2020,12
2147,2020-12-14 10:00:00,478,38,A18,10,11,41,2020,12
2148,2020-12-14 07:00:00,781,1,A17,7,8,41,2020,12
2149,2020-12-14 08:00:00,769,39,A17,8,9,41,2020,12
2150,2020-12-14 07:00:00,478,3,A15,7,8,41,2020,12
2151,2020-12-14 08:00:00,779,2,A15,8,9,41,2020,12
2152,2020-12-14 09:00:00,769,15,A15,9,10,41,2020,12
2153,2020-12-14 10:00:00,781,41,A15,10,11,41,2020,12
2154,2020-12-14 07:00:00,361,10,A14,7,8,41,2020,12
2155,2020-12-14 08:00:00,687,11,A14,8,9,41,2020,12
2156,2020-12-14 09:00:00,947,42,A14,9,10,41,2020,12
2157,2020-12-14 07:00:00,843,45,B17,7,8,41,2020,12
2158,2020-12-14 08:00:00,781,1,B17,8,9,41,2020,12
2159,2020-12-14 07:00:00,348,48,B14,7,8,41,2020,12
2160,2020-12-14 09:00:00,687,11,B14,9,10,41,2020,12
2161,2020-12-14 10:00:00,361,10,B14,10,11,41,2020,12
2162,2020-12-14 07:00:00,687,8,C16,7,8,41,2020,12
2163,2020-12-14 08:00:00,348,19,C16,8,9,41,2020,12
2164,2020-12-14 09:00:00,256,52,C16,9,10,41,2020,12
2165,2020-12-14 10:00:00,947,18,C16,10,11,41,2020,12
2166,2020-12-14 11:00:00,779,4,C16,11,12,41,2020,12
2167,2020-12-14 12:00:00,348,14,C16,12,13,41,2020,12
2168,2020-12-14 13:00:00,348,16,C16,13,14,41,2020,12
2169,2020-12-14 10:00:00,687,3,C15,10,11,41,2020,12
2170,2020-12-14 11:00:00,769,15,C15,11,12,41,2020,12
2171,2020-12-14 13:00:00,769,2,C15,13,14,41,2020,12
2172,2020-12-14 14:00:00,256,53,C15,14,15,41,2020,12
2173,2020-12-14 07:00:00,947,54,C14,7,8,41,2020,12
2174,2020-12-14 11:00:00,843,11,C14,11,12,41,2020,12
2175,2020-12-14 15:00:00,843,10,C14,15,16,41,2020,12
2176,2020-12-15 07:00:00,478,9,A18,7,8,41,2020,12
2177,2020-12-15 08:00:00,687,17,A18,8,9,41,2020,12
2178,2020-12-15 09:00:00,843,5,A18,9,10,41,2020,12
2179,2020-12-15 10:00:00,769,38,A18,10,11,41,2020,12
2180,2020-12-15 07:00:00,779,1,A17,7,8,41,2020,12
2181,2020-12-15 08:00:00,843,39,A17,8,9,41,2020,12
2182,2020-12-15 07:00:00,348,3,A15,7,8,41,2020,12
2183,2020-12-15 08:00:00,781,2,A15,8,9,41,2020,12
2184,2020-12-15 09:00:00,478,15,A15,9,10,41,2020,12
2185,2020-12-15 10:00:00,348,41,A15,10,11,41,2020,12
2186,2020-12-15 07:00:00,843,10,A14,7,8,41,2020,12
2187,2020-12-15 08:00:00,478,11,A14,8,9,41,2020,12
2188,2020-12-15 09:00:00,947,42,A14,9,10,41,2020,12
2189,2020-12-15 07:00:00,769,45,B17,7,8,41,2020,12
2190,2020-12-15 08:00:00,256,1,B17,8,9,41,2020,12
2191,2020-12-15 07:00:00,256,48,B14,7,8,41,2020,12
2192,2020-12-15 09:00:00,769,11,B14,9,10,41,2020,12
2193,2020-12-15 10:00:00,947,10,B14,10,11,41,2020,12
2194,2020-12-15 07:00:00,687,8,C16,7,8,41,2020,12
2195,2020-12-15 08:00:00,361,19,C16,8,9,41,2020,12
2196,2020-12-15 09:00:00,256,52,C16,9,10,41,2020,12
2197,2020-12-15 10:00:00,779,18,C16,10,11,41,2020,12
2198,2020-12-15 11:00:00,779,4,C16,11,12,41,2020,12
2199,2020-12-15 12:00:00,478,14,C16,12,13,41,2020,12
2200,2020-12-15 13:00:00,687,16,C16,13,14,41,2020,12
2201,2020-12-15 10:00:00,361,3,C15,10,11,41,2020,12
2202,2020-12-15 11:00:00,769,15,C15,11,12,41,2020,12
2203,2020-12-15 13:00:00,348,2,C15,13,14,41,2020,12
2204,2020-12-15 14:00:00,779,53,C15,14,15,41,2020,12
2205,2020-12-15 07:00:00,781,54,C14,7,8,41,2020,12
2206,2020-12-15 11:00:00,687,11,C14,11,12,41,2020,12
2207,2020-12-15 15:00:00,687,10,C14,15,16,41,2020,12
2208,2020-12-16 07:00:00,843,9,A18,7,8,41,2020,12
2209,2020-12-16 08:00:00,769,17,A18,8,9,41,2020,12
2210,2020-12-16 09:00:00,687,5,A18,9,10,41,2020,12
2211,2020-12-16 10:00:00,256,38,A18,10,11,41,2020,12
2212,2020-12-16 07:00:00,769,1,A17,7,8,41,2020,12
2213,2020-12-16 08:00:00,348,39,A17,8,9,41,2020,12
2214,2020-12-16 07:00:00,478,3,A15,7,8,41,2020,12
2215,2020-12-16 08:00:00,687,2,A15,8,9,41,2020,12
2216,2020-12-16 09:00:00,478,15,A15,9,10,41,2020,12
2217,2020-12-16 10:00:00,781,41,A15,10,11,41,2020,12
2218,2020-12-16 07:00:00,687,10,A14,7,8,41,2020,12
2219,2020-12-16 08:00:00,947,11,A14,8,9,41,2020,12
2220,2020-12-16 09:00:00,947,42,A14,9,10,41,2020,12
2221,2020-12-16 07:00:00,348,45,B17,7,8,41,2020,12
2222,2020-12-16 08:00:00,478,1,B17,8,9,41,2020,12
2223,2020-12-16 07:00:00,779,48,B14,7,8,41,2020,12
2224,2020-12-16 09:00:00,348,11,B14,9,10,41,2020,12
2225,2020-12-16 10:00:00,348,10,B14,10,11,41,2020,12
2226,2020-12-16 07:00:00,361,8,C16,7,8,41,2020,12
2227,2020-12-16 08:00:00,361,19,C16,8,9,41,2020,12
2228,2020-12-16 09:00:00,843,52,C16,9,10,41,2020,12
2229,2020-12-16 10:00:00,478,18,C16,10,11,41,2020,12
2230,2020-12-16 11:00:00,769,4,C16,11,12,41,2020,12
2231,2020-12-16 12:00:00,361,14,C16,12,13,41,2020,12
2232,2020-12-16 13:00:00,769,16,C16,13,14,41,2020,12
2233,2020-12-16 10:00:00,947,3,C15,10,11,41,2020,12
2234,2020-12-16 11:00:00,256,15,C15,11,12,41,2020,12
2235,2020-12-16 13:00:00,843,2,C15,13,14,41,2020,12
2236,2020-12-16 14:00:00,769,53,C15,14,15,41,2020,12
2237,2020-12-16 07:00:00,781,54,C14,7,8,41,2020,12
2238,2020-12-16 11:00:00,779,11,C14,11,12,41,2020,12
2239,2020-12-16 15:00:00,769,10,C14,15,16,41,2020,12
2240,2020-12-17 07:00:00,781,9,A18,7,8,41,2020,12
2241,2020-12-17 08:00:00,769,17,A18,8,9,41,2020,12
2242,2020-12-17 09:00:00,687,5,A18,9,10,41,2020,12
2243,2020-12-17 10:00:00,348,38,A18,10,11,41,2020,12
2244,2020-12-17 07:00:00,947,1,A17,7,8,41,2020,12
2245,2020-12-17 08:00:00,256,39,A17,8,9,41,2020,12
2246,2020-12-17 07:00:00,478,3,A15,7,8,41,2020,12
2247,2020-12-17 08:00:00,478,2,A15,8,9,41,2020,12
2248,2020-12-17 09:00:00,478,15,A15,9,10,41,2020,12
2249,2020-12-17 10:00:00,256,41,A15,10,11,41,2020,12
2250,2020-12-17 07:00:00,361,10,A14,7,8,41,2020,12
2251,2020-12-17 08:00:00,779,11,A14,8,9,41,2020,12
2252,2020-12-17 09:00:00,843,42,A14,9,10,41,2020,12
2253,2020-12-17 07:00:00,769,45,B17,7,8,41,2020,12
2254,2020-12-17 08:00:00,361,1,B17,8,9,41,2020,12
2255,2020-12-17 07:00:00,779,48,B14,7,8,41,2020,12
2256,2020-12-17 09:00:00,361,11,B14,9,10,41,2020,12
2257,2020-12-17 10:00:00,781,10,B14,10,11,41,2020,12
2258,2020-12-17 07:00:00,256,8,C16,7,8,41,2020,12
2259,2020-12-17 08:00:00,781,19,C16,8,9,41,2020,12
2260,2020-12-17 09:00:00,769,52,C16,9,10,41,2020,12
2261,2020-12-17 10:00:00,769,18,C16,10,11,41,2020,12
2262,2020-12-17 11:00:00,779,4,C16,11,12,41,2020,12
2263,2020-12-17 12:00:00,478,14,C16,12,13,41,2020,12
2264,2020-12-17 13:00:00,256,16,C16,13,14,41,2020,12
2265,2020-12-17 10:00:00,779,3,C15,10,11,41,2020,12
2266,2020-12-17 11:00:00,947,15,C15,11,12,41,2020,12
2267,2020-12-17 13:00:00,781,2,C15,13,14,41,2020,12
2268,2020-12-17 14:00:00,687,53,C15,14,15,41,2020,12
2269,2020-12-17 07:00:00,348,54,C14,7,8,41,2020,12
2270,2020-12-17 11:00:00,769,11,C14,11,12,41,2020,12
2271,2020-12-17 15:00:00,361,10,C14,15,16,41,2020,12
2272,2020-12-18 07:00:00,256,9,A18,7,8,41,2020,12
2273,2020-12-18 08:00:00,478,17,A18,8,9,41,2020,12
2274,2020-12-18 09:00:00,947,5,A18,9,10,41,2020,12
2275,2020-12-18 10:00:00,687,38,A18,10,11,41,2020,12
2276,2020-12-18 07:00:00,478,1,A17,7,8,41,2020,12
2277,2020-12-18 08:00:00,947,39,A17,8,9,41,2020,12
2278,2020-12-18 07:00:00,348,3,A15,7,8,41,2020,12
2279,2020-12-18 08:00:00,361,2,A15,8,9,41,2020,12
2280,2020-12-18 09:00:00,781,15,A15,9,10,41,2020,12
2281,2020-12-18 10:00:00,947,41,A15,10,11,41,2020,12
2282,2020-12-18 07:00:00,843,10,A14,7,8,41,2020,12
2283,2020-12-18 08:00:00,779,11,A14,8,9,41,2020,12
2284,2020-12-18 09:00:00,779,42,A14,9,10,41,2020,12
2285,2020-12-18 07:00:00,947,45,B17,7,8,41,2020,12
2286,2020-12-18 08:00:00,781,1,B17,8,9,41,2020,12
2287,2020-12-18 07:00:00,687,48,B14,7,8,41,2020,12
2288,2020-12-18 09:00:00,361,11,B14,9,10,41,2020,12
2289,2020-12-18 10:00:00,348,10,B14,10,11,41,2020,12
2290,2020-12-18 07:00:00,769,8,C16,7,8,41,2020,12
2291,2020-12-18 08:00:00,348,19,C16,8,9,41,2020,12
2292,2020-12-18 09:00:00,348,52,C16,9,10,41,2020,12
2293,2020-12-18 10:00:00,779,18,C16,10,11,41,2020,12
2294,2020-12-18 11:00:00,769,4,C16,11,12,41,2020,12
2295,2020-12-18 12:00:00,478,14,C16,12,13,41,2020,12
2296,2020-12-18 13:00:00,779,16,C16,13,14,41,2020,12
2297,2020-12-18 10:00:00,361,3,C15,10,11,41,2020,12
2298,2020-12-18 11:00:00,947,15,C15,11,12,41,2020,12
2299,2020-12-18 13:00:00,947,2,C15,13,14,41,2020,12
2300,2020-12-18 14:00:00,361,53,C15,14,15,41,2020,12
2301,2020-12-18 07:00:00,781,54,C14,7,8,41,2020,12
2302,2020-12-18 11:00:00,256,11,C14,11,12,41,2020,12
2303,2020-12-18 15:00:00,256,10,C14,15,16,41,2020,12
2304,2020-12-21 07:00:00,256,9,A18,7,8,41,2020,12
2305,2020-12-21 08:00:00,256,17,A18,8,9,41,2020,12
2306,2020-12-21 09:00:00,781,5,A18,9,10,41,2020,12
2307,2020-12-21 10:00:00,348,38,A18,10,11,41,2020,12
2308,2020-12-21 07:00:00,361,1,A17,7,8,41,2020,12
2309,2020-12-21 08:00:00,478,39,A17,8,9,41,2020,12
2310,2020-12-21 07:00:00,779,3,A15,7,8,41,2020,12
2311,2020-12-21 08:00:00,348,2,A15,8,9,41,2020,12
2312,2020-12-21 09:00:00,348,15,A15,9,10,41,2020,12
2313,2020-12-21 10:00:00,769,41,A15,10,11,41,2020,12
2314,2020-12-21 07:00:00,947,10,A14,7,8,41,2020,12
2315,2020-12-21 08:00:00,361,11,A14,8,9,41,2020,12
2316,2020-12-21 09:00:00,687,42,A14,9,10,41,2020,12
2317,2020-12-21 07:00:00,843,45,B17,7,8,41,2020,12
2318,2020-12-21 08:00:00,843,1,B17,8,9,41,2020,12
2319,2020-12-21 07:00:00,478,48,B14,7,8,41,2020,12
2320,2020-12-21 09:00:00,256,11,B14,9,10,41,2020,12
2321,2020-12-21 10:00:00,779,10,B14,10,11,41,2020,12
2322,2020-12-21 07:00:00,781,8,C16,7,8,41,2020,12
2323,2020-12-21 08:00:00,769,19,C16,8,9,41,2020,12
2324,2020-12-21 09:00:00,843,52,C16,9,10,41,2020,12
2325,2020-12-21 10:00:00,947,18,C16,10,11,41,2020,12
2326,2020-12-21 11:00:00,769,4,C16,11,12,41,2020,12
2327,2020-12-21 12:00:00,361,14,C16,12,13,41,2020,12
2328,2020-12-21 13:00:00,769,16,C16,13,14,41,2020,12
2329,2020-12-21 10:00:00,687,3,C15,10,11,41,2020,12
2330,2020-12-21 11:00:00,256,15,C15,11,12,41,2020,12
2331,2020-12-21 13:00:00,687,2,C15,13,14,41,2020,12
2332,2020-12-21 14:00:00,256,53,C15,14,15,41,2020,12
2333,2020-12-21 07:00:00,687,54,C14,7,8,41,2020,12
2334,2020-12-21 11:00:00,361,11,C14,11,12,41,2020,12
2335,2020-12-21 15:00:00,947,10,C14,15,16,41,2020,12
2336,2020-12-22 07:00:00,843,9,A18,7,8,41,2020,12
2337,2020-12-22 08:00:00,781,17,A18,8,9,41,2020,12
2338,2020-12-22 09:00:00,843,5,A18,9,10,41,2020,12
2339,2020-12-22 10:00:00,843,38,A18,10,11,41,2020,12
2340,2020-12-22 07:00:00,769,1,A17,7,8,41,2020,12
2341,2020-12-22 08:00:00,769,39,A17,8,9,41,2020,12
2342,2020-12-22 07:00:00,348,3,A15,7,8,41,2020,12
2343,2020-12-22 08:00:00,478,2,A15,8,9,41,2020,12
2344,2020-12-22 09:00:00,256,15,A15,9,10,41,2020,12
2345,2020-12-22 10:00:00,256,41,A15,10,11,41,2020,12
2346,2020-12-22 07:00:00,256,10,A14,7,8,41,2020,12
2347,2020-12-22 08:00:00,361,11,A14,8,9,41,2020,12
2348,2020-12-22 09:00:00,779,42,A14,9,10,41,2020,12
2349,2020-12-22 07:00:00,947,45,B17,7,8,41,2020,12
2350,2020-12-22 08:00:00,348,1,B17,8,9,41,2020,12
2351,2020-12-22 07:00:00,361,48,B14,7,8,41,2020,12
2352,2020-12-22 09:00:00,361,11,B14,9,10,41,2020,12
2353,2020-12-22 10:00:00,779,10,B14,10,11,41,2020,12
2354,2020-12-22 07:00:00,687,8,C16,7,8,41,2020,12
2355,2020-12-22 08:00:00,687,19,C16,8,9,41,2020,12
2356,2020-12-22 09:00:00,769,52,C16,9,10,41,2020,12
2357,2020-12-22 10:00:00,361,18,C16,10,11,41,2020,12
2358,2020-12-22 11:00:00,843,4,C16,11,12,41,2020,12
2359,2020-12-22 12:00:00,781,14,C16,12,13,41,2020,12
2360,2020-12-22 13:00:00,361,16,C16,13,14,41,2020,12
2361,2020-12-22 10:00:00,478,3,C15,10,11,41,2020,12
2362,2020-12-22 11:00:00,947,15,C15,11,12,41,2020,12
2363,2020-12-22 13:00:00,947,2,C15,13,14,41,2020,12
2364,2020-12-22 14:00:00,947,53,C15,14,15,41,2020,12
2365,2020-12-22 07:00:00,478,54,C14,7,8,41,2020,12
2366,2020-12-22 11:00:00,781,11,C14,11,12,41,2020,12
2367,2020-12-22 15:00:00,361,10,C14,15,16,41,2020,12
2368,2020-12-23 07:00:00,687,9,A18,7,8,41,2020,12
2369,2020-12-23 08:00:00,348,17,A18,8,9,41,2020,12
2370,2020-12-23 09:00:00,781,5,A18,9,10,41,2020,12
2371,2020-12-23 10:00:00,256,38,A18,10,11,41,2020,12
2372,2020-12-23 07:00:00,256,1,A17,7,8,41,2020,12
2373,2020-12-23 08:00:00,361,39,A17,8,9,41,2020,12
2374,2020-12-23 07:00:00,361,3,A15,7,8,41,2020,12
2375,2020-12-23 08:00:00,687,2,A15,8,9,41,2020,12
2376,2020-12-23 09:00:00,779,15,A15,9,10,41,2020,12
2377,2020-12-23 10:00:00,779,41,A15,10,11,41,2020,12
2378,2020-12-23 07:00:00,478,10,A14,7,8,41,2020,12
2379,2020-12-23 08:00:00,779,11,A14,8,9,41,2020,12
2380,2020-12-23 09:00:00,256,42,A14,9,10,41,2020,12
2381,2020-12-23 07:00:00,348,45,B17,7,8,41,2020,12
2382,2020-12-23 08:00:00,781,1,B17,8,9,41,2020,12
2383,2020-12-23 07:00:00,779,48,B14,7,8,41,2020,12
2384,2020-12-23 09:00:00,348,11,B14,9,10,41,2020,12
2385,2020-12-23 10:00:00,947,10,B14,10,11,41,2020,12
2386,2020-12-23 07:00:00,947,8,C16,7,8,41,2020,12
2387,2020-12-23 08:00:00,256,19,C16,8,9,41,2020,12
2388,2020-12-23 09:00:00,843,52,C16,9,10,41,2020,12
2389,2020-12-23 10:00:00,348,18,C16,10,11,41,2020,12
2390,2020-12-23 11:00:00,769,4,C16,11,12,41,2020,12
2391,2020-12-23 12:00:00,781,14,C16,12,13,41,2020,12
2392,2020-12-23 13:00:00,781,16,C16,13,14,41,2020,12
2393,2020-12-23 10:00:00,769,3,C15,10,11,41,2020,12
2394,2020-12-23 11:00:00,348,15,C15,11,12,41,2020,12
2395,2020-12-23 13:00:00,769,2,C15,13,14,41,2020,12
2396,2020-12-23 14:00:00,361,53,C15,14,15,41,2020,12
2397,2020-12-23 07:00:00,781,54,C14,7,8,41,2020,12
2398,2020-12-23 11:00:00,781,11,C14,11,12,41,2020,12
2399,2020-12-23 15:00:00,779,10,C14,15,16,41,2020,12
2400,2020-12-24 07:00:00,348,9,A18,7,8,41,2020,12
2401,2020-12-24 08:00:00,687,17,A18,8,9,41,2020,12
2402,2020-12-24 09:00:00,478,5,A18,9,10,41,2020,12
2403,2020-12-24 10:00:00,843,38,A18,10,11,41,2020,12
2404,2020-12-24 07:00:00,843,1,A17,7,8,41,2020,12
